,index,LoadHourlyAvg,Percentile
44903,44903,675.7854545454545,0.301
44904,44904,675.7199999999998,0.301
44905,44905,675.63,0.301
44906,44906,675.5890909090908,0.301
44907,44907,675.54,0.301
44908,44908,675.5399999999997,0.301
44909,44909,675.45,0.301
44910,44910,675.45,0.301
44911,44911,675.4499999999998,0.301
44912,44912,675.3927272727273,0.301
44913,44913,675.3600000000001,0.301
44914,44914,675.36,0.301
44915,44915,675.36,0.301
44916,44916,675.2700000000002,0.301
44917,44917,675.1800000000002,0.301
44918,44918,675.09,0.301
44919,44919,675.0899999999998,0.301
44920,44920,675.0000000000001,0.301
44921,44921,675.0,0.301
44922,44922,675.0,0.301
44923,44923,675.0,0.301
44924,44924,674.9100000000002,0.301
44925,44925,674.73,0.301
44926,44926,674.73,0.301
44927,44927,674.7299999999998,0.3
44928,44928,674.5500000000002,0.3
44929,44929,674.5500000000002,0.3
44930,44930,674.55,0.3
44931,44931,674.46,0.3
44932,44932,674.46,0.3
44933,44933,674.3700000000002,0.3
44934,44934,674.2800000000002,0.3
44935,44935,674.2800000000002,0.3
44936,44936,674.2800000000002,0.3
44937,44937,674.19,0.3
44938,44938,673.9200000000002,0.3
44939,44939,673.9200000000002,0.3
44940,44940,673.9200000000002,0.3
44941,44941,673.92,0.3
44942,44942,673.92,0.3
44943,44943,673.8299999999998,0.3
44944,44944,673.8218181818182,0.3
44945,44945,673.74,0.3
44946,44946,673.7236363636365,0.3
44947,44947,673.6500000000004,0.3
44948,44948,673.6500000000002,0.3
44949,44949,673.65,0.3
44950,44950,673.4700000000001,0.3
44951,44951,673.2900000000002,0.3
44952,44952,673.2900000000002,0.3
44953,44953,673.2900000000002,0.3
44954,44954,673.2899999999997,0.3
44955,44955,673.2000000000003,0.3
44956,44956,673.2000000000003,0.3
44957,44957,673.2,0.3
44958,44958,673.2,0.3
44959,44959,673.1999999999998,0.3
44960,44960,673.1485714285716,0.3
44961,44961,673.1345454545453,0.3
44962,44962,673.1345454545453,0.3
44963,44963,673.11,0.3
44964,44964,673.0200000000002,0.3
44965,44965,673.02,0.3
44966,44966,672.93,0.3
44967,44967,672.84,0.3
44968,44968,672.75,0.3
44969,44969,672.7418181818182,0.3
44970,44970,672.6436363636362,0.3
44971,44971,672.57,0.3
44972,44972,672.5454545454545,0.3
44973,44973,672.4080000000001,0.3
44974,44974,672.3900000000001,0.3
44975,44975,672.3490909090907,0.3
44976,44976,672.3000000000002,0.3
44977,44977,672.3000000000002,0.3
44978,44978,672.2999999999997,0.3
44979,44979,672.2100000000003,0.3
44980,44980,672.1527272727272,0.3
44981,44981,672.1200000000001,0.3
44982,44982,672.12,0.3
44983,44983,672.12,0.3
44984,44984,672.1199999999999,0.3
44985,44985,672.0840000000002,0.3
44986,44986,672.0300000000002,0.3
44987,44987,672.0300000000002,0.3
44988,44988,672.0300000000002,0.3
44989,44989,672.0300000000002,0.3
44990,44990,672.0300000000002,0.3
44991,44991,672.0300000000002,0.3
44992,44992,672.0300000000002,0.299
44993,44993,672.03,0.299
44994,44994,672.03,0.299
44995,44995,672.0000000000001,0.299
44996,44996,671.9563636363638,0.299
44997,44997,671.9399999999998,0.299
44998,44998,671.8581818181817,0.299
44999,44999,671.7600000000001,0.299
45000,45000,671.7600000000001,0.299
45001,45001,671.7599999999999,0.299
45002,45002,671.6700000000002,0.299
45003,45003,671.58,0.299
45004,45004,671.5636363636366,0.299
45005,45005,671.4900000000001,0.299
45006,45006,671.4000000000002,0.299
45007,45007,671.4000000000002,0.299
45008,45008,671.3672727272727,0.299
45009,45009,671.3100000000002,0.299
45010,45010,671.2200000000001,0.299
45011,45011,671.2200000000001,0.299
45012,45012,671.22,0.299
45013,45013,671.1709090909093,0.299
45014,45014,671.04,0.299
45015,45015,671.04,0.299
45016,45016,671.04,0.299
45017,45017,670.95,0.299
45018,45018,670.9499999999998,0.299
45019,45019,670.86,0.299
45020,45020,670.86,0.299
45021,45021,670.7781818181818,0.299
45022,45022,670.7700000000002,0.299
45023,45023,670.7700000000002,0.299
45024,45024,670.6800000000002,0.299
45025,45025,670.6800000000002,0.299
45026,45026,670.6800000000002,0.299
45027,45027,670.59,0.299
45028,45028,670.59,0.299
45029,45029,670.5000000000001,0.299
45030,45030,670.4836363636363,0.299
45031,45031,670.4100000000002,0.299
45032,45032,670.4099999999997,0.299
45033,45033,670.3854545454546,0.299
45034,45034,670.3854545454545,0.299
45035,45035,670.2300000000001,0.299
45036,45036,670.14,0.299
45037,45037,670.0800000000003,0.299
45038,45038,670.0500000000002,0.299
45039,45039,670.0500000000002,0.299
45040,45040,669.9600000000003,0.299
45041,45041,669.96,0.299
45042,45042,669.87,0.299
45043,45043,669.7963636363637,0.299
45044,45044,669.78,0.299
45045,45045,669.7799999999999,0.299
45046,45046,669.6981818181819,0.299
45047,45047,669.6900000000003,0.299
45048,45048,669.6000000000003,0.299
45049,45049,669.6,0.299
45050,45050,669.6,0.299
45051,45051,669.6,0.299
45052,45052,669.6,0.299
45053,45053,669.6,0.299
45054,45054,669.6,0.299
45055,45055,669.6,0.299
45056,45056,669.5999999999998,0.298
45057,45057,669.5999999999998,0.298
45058,45058,669.5999999999998,0.298
45059,45059,669.51,0.298
45060,45060,669.51,0.298
45061,45061,669.5018181818183,0.298
45062,45062,669.33,0.298
45063,45063,669.3054545454546,0.298
45064,45064,669.2760000000002,0.298
45065,45065,669.2400000000001,0.298
45066,45066,669.24,0.298
45067,45067,669.15,0.298
45068,45068,669.1499999999999,0.298
45069,45069,669.0600000000002,0.298
45070,45070,669.0600000000002,0.298
45071,45071,669.0600000000002,0.298
45072,45072,669.0600000000002,0.298
45073,45073,669.0600000000002,0.298
45074,45074,668.8800000000001,0.298
45075,45075,668.79,0.298
45076,45076,668.6999999999998,0.298
45077,45077,668.628,0.298
45078,45078,668.6100000000001,0.298
45079,45079,668.52,0.298
45080,45080,668.4300000000002,0.298
45081,45081,668.25,0.298
45082,45082,668.16,0.298
45083,45083,668.16,0.298
45084,45084,668.16,0.298
45085,45085,668.1599999999999,0.298
45086,45086,668.1272727272727,0.298
45087,45087,668.1272727272727,0.298
45088,45088,668.1272727272727,0.298
45089,45089,668.029090909091,0.298
45090,45090,667.9800000000001,0.298
45091,45091,667.98,0.298
45092,45092,667.9799999999998,0.298
45093,45093,667.9799999999998,0.298
45094,45094,667.8900000000001,0.298
45095,45095,667.89,0.298
45096,45096,667.8000000000002,0.298
45097,45097,667.8000000000002,0.298
45098,45098,667.8000000000002,0.298
45099,45099,667.7640000000001,0.298
45100,45100,667.71,0.298
45101,45101,667.6363636363636,0.298
45102,45102,667.6363636363636,0.298
45103,45103,667.6363636363636,0.298
45104,45104,667.6200000000002,0.298
45105,45105,667.6200000000001,0.298
45106,45106,667.62,0.298
45107,45107,667.56,0.298
45108,45108,667.4400000000003,0.298
45109,45109,667.4399999999998,0.298
45110,45110,667.35,0.298
45111,45111,667.2600000000001,0.298
45112,45112,667.1700000000002,0.298
45113,45113,667.1700000000002,0.298
45114,45114,667.17,0.298
45115,45115,667.08,0.298
45116,45116,667.08,0.298
45117,45117,667.08,0.298
45118,45118,667.08,0.298
45119,45119,667.0799999999998,0.298
45120,45120,667.0472727272727,0.297
45121,45121,666.99,0.297
45122,45122,666.99,0.297
45123,45123,666.9490909090907,0.297
45124,45124,666.9000000000002,0.297
45125,45125,666.9000000000002,0.297
45126,45126,666.9000000000002,0.297
45127,45127,666.9000000000002,0.297
45128,45128,666.9,0.297
45129,45129,666.9,0.297
45130,45130,666.9,0.297
45131,45131,666.9,0.297
45132,45132,666.7200000000001,0.297
45133,45133,666.6545454545455,0.297
45134,45134,666.6545454545455,0.297
45135,45135,666.6300000000006,0.297
45136,45136,666.6300000000001,0.297
45137,45137,666.63,0.297
45138,45138,666.5400000000002,0.297
45139,45139,666.5400000000002,0.297
45140,45140,666.4581818181819,0.297
45141,45141,666.4499999999998,0.297
45142,45142,666.36,0.297
45143,45143,666.2700000000002,0.297
45144,45144,666.2700000000002,0.297
45145,45145,666.27,0.297
45146,45146,666.09,0.297
45147,45147,666.09,0.297
45148,45148,666.09,0.297
45149,45149,666.0654545454546,0.297
45150,45150,666.0000000000001,0.297
45151,45151,666.0000000000001,0.297
45152,45152,666.0,0.297
45153,45153,665.9999999999999,0.297
45154,45154,665.9999999999999,0.297
45155,45155,665.9100000000002,0.297
45156,45156,665.9100000000002,0.297
45157,45157,665.82,0.297
45158,45158,665.82,0.297
45159,45159,665.82,0.297
45160,45160,665.7709090909093,0.297
45161,45161,665.73,0.297
45162,45162,665.6727272727271,0.297
45163,45163,665.5745454545455,0.297
45164,45164,665.5500000000002,0.297
45165,45165,665.46,0.297
45166,45166,665.46,0.297
45167,45167,665.3781818181818,0.297
45168,45168,665.37,0.297
45169,45169,665.2800000000002,0.297
45170,45170,665.28,0.297
45171,45171,665.28,0.297
45172,45172,665.28,0.297
45173,45173,665.1899999999998,0.297
45174,45174,665.0999999999998,0.297
45175,45175,665.0999999999998,0.297
45176,45176,665.0999999999998,0.297
45177,45177,665.0836363636364,0.297
45178,45178,665.0100000000002,0.297
45179,45179,665.0100000000001,0.297
45180,45180,665.0100000000001,0.297
45181,45181,665.01,0.297
45182,45182,664.9200000000002,0.297
45183,45183,664.8480000000002,0.297
45184,45184,664.8300000000003,0.296
45185,45185,664.83,0.296
45186,45186,664.83,0.296
45187,45187,664.7400000000001,0.296
45188,45188,664.7399999999999,0.296
45189,45189,664.6909090909093,0.296
45190,45190,664.6909090909093,0.296
45191,45191,664.6500000000002,0.296
45192,45192,664.6500000000002,0.296
45193,45193,664.56,0.296
45194,45194,664.4945454545456,0.296
45195,45195,664.4945454545456,0.296
45196,45196,664.4700000000001,0.296
45197,45197,664.3963636363637,0.296
45198,45198,664.38,0.296
45199,45199,664.2900000000002,0.296
45200,45200,664.2,0.296
45201,45201,664.1999999999998,0.296
45202,45202,664.11,0.296
45203,45203,664.0200000000002,0.296
45204,45204,664.02,0.296
45205,45205,664.02,0.296
45206,45206,663.9300000000002,0.296
45207,45207,663.8399999999998,0.296
45208,45208,663.75,0.296
45209,45209,663.6600000000002,0.296
45210,45210,663.66,0.296
45211,45211,663.610909090909,0.296
45212,45212,663.4800000000001,0.296
45213,45213,663.48,0.296
45214,45214,663.4799999999998,0.296
45215,45215,663.444,0.296
45216,45216,663.4145454545455,0.296
45217,45217,663.3900000000008,0.296
45218,45218,663.3000000000002,0.296
45219,45219,663.3,0.296
45220,45220,663.2100000000003,0.296
45221,45221,663.1200000000001,0.296
45222,45222,663.12,0.296
45223,45223,663.0299999999999,0.296
45224,45224,663.0299999999999,0.296
45225,45225,662.94,0.296
45226,45226,662.94,0.296
45227,45227,662.94,0.296
45228,45228,662.9236363636364,0.296
45229,45229,662.9236363636364,0.296
45230,45230,662.85,0.296
45231,45231,662.7600000000001,0.296
45232,45232,662.7272727272727,0.296
45233,45233,662.6700000000002,0.296
45234,45234,662.5800000000003,0.296
45235,45235,662.58,0.296
45236,45236,662.58,0.296
45237,45237,662.58,0.296
45238,45238,662.5309090909093,0.296
45239,45239,662.49,0.296
45240,45240,662.4899999999999,0.296
45241,45241,662.4899999999999,0.296
45242,45242,662.4000000000002,0.296
45243,45243,662.4000000000002,0.296
45244,45244,662.4000000000002,0.296
45245,45245,662.4000000000002,0.296
45246,45246,662.4,0.296
45247,45247,662.4,0.296
45248,45248,662.4,0.295
45249,45249,662.3100000000002,0.295
45250,45250,662.22,0.295
45251,45251,662.1750000000002,0.295
45252,45252,662.13,0.295
45253,45253,662.13,0.295
45254,45254,662.0400000000002,0.295
45255,45255,662.0400000000002,0.295
45256,45256,662.0400000000002,0.295
45257,45257,662.0399999999997,0.295
45258,45258,661.9500000000003,0.295
45259,45259,661.95,0.295
45260,45260,661.9499999999998,0.295
45261,45261,661.9418181818181,0.295
45262,45262,661.8600000000001,0.295
45263,45263,661.86,0.295
45264,45264,661.86,0.295
45265,45265,661.86,0.295
45266,45266,661.7700000000004,0.295
45267,45267,661.7700000000002,0.295
45268,45268,661.7700000000002,0.295
45269,45269,661.7700000000002,0.295
45270,45270,661.6800000000002,0.295
45271,45271,661.68,0.295
45272,45272,661.59,0.295
45273,45273,661.5000000000001,0.295
45274,45274,661.5,0.295
45275,45275,661.450909090909,0.295
45276,45276,661.41,0.295
45277,45277,661.41,0.295
45278,45278,661.32,0.295
45279,45279,661.3199999999998,0.295
45280,45280,661.1760000000003,0.295
45281,45281,661.0500000000002,0.295
45282,45282,660.9600000000003,0.295
45283,45283,660.9600000000003,0.295
45284,45284,660.96,0.295
45285,45285,660.96,0.295
45286,45286,660.6900000000003,0.295
45287,45287,660.69,0.295
45288,45288,660.6,0.295
45289,45289,660.6,0.295
45290,45290,660.5100000000001,0.295
45291,45291,660.3709090909091,0.295
45292,45292,660.33,0.295
45293,45293,660.2400000000001,0.295
45294,45294,660.1745454545456,0.295
45295,45295,660.0600000000002,0.295
45296,45296,659.9700000000001,0.295
45297,45297,659.9699999999998,0.295
45298,45298,659.9699999999998,0.295
45299,45299,659.8800000000001,0.295
45300,45300,659.8800000000001,0.295
45301,45301,659.8800000000001,0.295
45302,45302,659.79,0.295
45303,45303,659.7818181818183,0.295
45304,45304,659.7818181818183,0.295
45305,45305,659.7818181818183,0.295
45306,45306,659.7818181818183,0.295
45307,45307,659.7818181818183,0.295
45308,45308,659.7000000000003,0.295
45309,45309,659.6999999999998,0.295
45310,45310,659.6100000000001,0.295
45311,45311,659.6100000000001,0.295
45312,45312,659.6100000000001,0.295
45313,45313,659.61,0.294
45314,45314,659.61,0.294
45315,45315,659.6099999999999,0.294
45316,45316,659.5854545454546,0.294
45317,45317,659.5200000000002,0.294
45318,45318,659.52,0.294
45319,45319,659.4872727272727,0.294
45320,45320,659.3890909090909,0.294
45321,45321,659.34,0.294
45322,45322,659.2909090909093,0.294
45323,45323,659.25,0.294
45324,45324,659.25,0.294
45325,45325,659.0700000000003,0.294
45326,45326,659.07,0.294
45327,45327,659.0699999999998,0.294
45328,45328,658.9963636363638,0.294
45329,45329,658.9963636363638,0.294
45330,45330,658.98,0.294
45331,45331,658.98,0.294
45332,45332,658.98,0.294
45333,45333,658.8981818181818,0.294
45334,45334,658.8000000000002,0.294
45335,45335,658.8000000000002,0.294
45336,45336,658.8000000000002,0.294
45337,45337,658.8,0.294
45338,45338,658.71,0.294
45339,45339,658.7099999999998,0.294
45340,45340,658.7099999999998,0.294
45341,45341,658.7099999999998,0.294
45342,45342,658.7099999999998,0.294
45343,45343,658.5300000000002,0.294
45344,45344,658.5300000000002,0.294
45345,45345,658.5300000000002,0.294
45346,45346,658.5300000000002,0.294
45347,45347,658.53,0.294
45348,45348,658.44,0.294
45349,45349,658.3500000000001,0.294
45350,45350,658.1700000000002,0.294
45351,45351,658.1700000000002,0.294
45352,45352,658.17,0.294
45353,45353,658.1519999999998,0.294
45354,45354,658.0800000000003,0.294
45355,45355,658.08,0.294
45356,45356,657.9900000000004,0.294
45357,45357,657.9163636363637,0.294
45358,45358,657.72,0.294
45359,45359,657.72,0.294
45360,45360,657.6300000000002,0.294
45361,45361,657.63,0.294
45362,45362,657.6299999999999,0.294
45363,45363,657.6120000000002,0.294
45364,45364,657.5400000000002,0.294
45365,45365,657.5400000000002,0.294
45366,45366,657.45,0.294
45367,45367,657.4254545454546,0.294
45368,45368,657.3272727272729,0.294
45369,45369,657.2700000000002,0.294
45370,45370,657.27,0.294
45371,45371,657.27,0.294
45372,45372,657.1800000000002,0.294
45373,45373,657.1800000000002,0.294
45374,45374,657.18,0.294
45375,45375,657.18,0.294
45376,45376,657.1200000000002,0.294
45377,45377,657.09,0.293
45378,45378,657.09,0.293
45379,45379,657.0899999999998,0.293
45380,45380,657.0720000000001,0.293
45381,45381,657.0000000000001,0.293
45382,45382,656.9999999999999,0.293
45383,45383,656.9345454545456,0.293
45384,45384,656.9345454545456,0.293
45385,45385,656.9100000000002,0.293
45386,45386,656.91,0.293
45387,45387,656.9099999999999,0.293
45388,45388,656.7300000000001,0.293
45389,45389,656.7300000000001,0.293
45390,45390,656.7300000000001,0.293
45391,45391,656.6400000000002,0.293
45392,45392,656.6400000000001,0.293
45393,45393,656.6400000000001,0.293
45394,45394,656.6400000000001,0.293
45395,45395,656.64,0.293
45396,45396,656.64,0.293
45397,45397,656.64,0.293
45398,45398,656.6399999999999,0.293
45399,45399,656.6399999999999,0.293
45400,45400,656.5319999999998,0.293
45401,45401,656.4600000000003,0.293
45402,45402,656.46,0.293
45403,45403,656.3700000000002,0.293
45404,45404,656.37,0.293
45405,45405,656.37,0.293
45406,45406,656.3699999999999,0.293
45407,45407,656.3699999999999,0.293
45408,45408,656.2800000000002,0.293
45409,45409,656.2799999999999,0.293
45410,45410,656.19,0.293
45411,45411,656.1490909090909,0.293
45412,45412,656.0100000000001,0.293
45413,45413,656.0099999999999,0.293
45414,45414,655.9527272727273,0.293
45415,45415,655.9200000000002,0.293
45416,45416,655.9200000000002,0.293
45417,45417,655.92,0.293
45418,45418,655.92,0.293
45419,45419,655.83,0.293
45420,45420,655.7400000000001,0.293
45421,45421,655.7400000000001,0.293
45422,45422,655.6500000000002,0.293
45423,45423,655.65,0.293
45424,45424,655.5600000000002,0.293
45425,45425,655.5600000000002,0.293
45426,45426,655.56,0.293
45427,45427,655.4700000000001,0.293
45428,45428,655.47,0.293
45429,45429,655.38,0.293
45430,45430,655.38,0.293
45431,45431,655.3636363636364,0.293
45432,45432,655.2900000000002,0.293
45433,45433,655.2900000000002,0.293
45434,45434,655.2900000000002,0.293
45435,45435,655.2654545454544,0.293
45436,45436,655.2360000000001,0.293
45437,45437,655.2000000000003,0.293
45438,45438,655.2000000000003,0.293
45439,45439,655.2000000000003,0.293
45440,45440,655.2000000000003,0.293
45441,45441,655.2000000000003,0.292
45442,45442,655.1999999999998,0.292
45443,45443,655.1999999999998,0.292
45444,45444,655.1999999999998,0.292
45445,45445,655.1999999999998,0.292
45446,45446,655.1999999999998,0.292
45447,45447,655.1100000000001,0.292
45448,45448,655.0690909090913,0.292
45449,45449,655.02,0.292
45450,45450,655.0199999999999,0.292
45451,45451,654.93,0.292
45452,45452,654.8727272727273,0.292
45453,45453,654.84,0.292
45454,45454,654.84,0.292
45455,45455,654.7745454545455,0.292
45456,45456,654.6600000000002,0.292
45457,45457,654.6600000000002,0.292
45458,45458,654.4800000000001,0.292
45459,45459,654.3818181818183,0.292
45460,45460,654.3818181818182,0.292
45461,45461,654.3000000000002,0.292
45462,45462,654.3000000000002,0.292
45463,45463,654.3,0.292
45464,45464,654.2640000000001,0.292
45465,45465,654.2100000000003,0.292
45466,45466,654.2100000000003,0.292
45467,45467,654.2099999999998,0.292
45468,45468,654.12,0.292
45469,45469,654.12,0.292
45470,45470,654.0872727272728,0.292
45471,45471,654.0872727272728,0.292
45472,45472,654.0300000000002,0.292
45473,45473,654.0300000000002,0.292
45474,45474,654.0299999999999,0.292
45475,45475,654.017142857143,0.292
45476,45476,653.989090909091,0.292
45477,45477,653.9890909090907,0.292
45478,45478,653.94,0.292
45479,45479,653.94,0.292
45480,45480,653.85,0.292
45481,45481,653.85,0.292
45482,45482,653.8499999999998,0.292
45483,45483,653.7927272727272,0.292
45484,45484,653.7600000000001,0.292
45485,45485,653.7600000000001,0.292
45486,45486,653.7600000000001,0.292
45487,45487,653.76,0.292
45488,45488,653.6700000000002,0.292
45489,45489,653.6700000000002,0.292
45490,45490,653.67,0.292
45491,45491,653.5963636363638,0.292
45492,45492,653.58,0.292
45493,45493,653.3100000000002,0.292
45494,45494,653.3100000000002,0.292
45495,45495,653.2200000000001,0.292
45496,45496,653.2036363636366,0.292
45497,45497,653.1300000000001,0.292
45498,45498,653.0400000000002,0.292
45499,45499,653.04,0.292
45500,45500,653.0072727272727,0.292
45501,45501,652.9499999999998,0.292
45502,45502,652.9015384615385,0.292
45503,45503,652.8600000000001,0.292
45504,45504,652.8600000000001,0.292
45505,45505,652.86,0.291
45506,45506,652.8109090909091,0.291
45507,45507,652.6800000000002,0.291
45508,45508,652.59,0.291
45509,45509,652.59,0.291
45510,45510,652.5000000000001,0.291
45511,45511,652.5,0.291
45512,45512,652.41,0.291
45513,45513,652.41,0.291
45514,45514,652.32,0.291
45515,45515,652.32,0.291
45516,45516,652.32,0.291
45517,45517,652.23,0.291
45518,45518,652.1236363636365,0.291
45519,45519,652.0500000000002,0.291
45520,45520,652.0500000000002,0.291
45521,45521,652.0500000000002,0.291
45522,45522,651.9272727272727,0.291
45523,45523,651.9272727272727,0.291
45524,45524,651.9272727272727,0.291
45525,45525,651.9272727272727,0.291
45526,45526,651.9272727272727,0.291
45527,45527,651.8880000000001,0.291
45528,45528,651.8700000000001,0.291
45529,45529,651.87,0.291
45530,45530,651.87,0.291
45531,45531,651.8290909090913,0.291
45532,45532,651.8290909090911,0.291
45533,45533,651.78,0.291
45534,45534,651.6327272727273,0.291
45535,45535,651.6,0.291
45536,45536,651.6,0.291
45537,45537,651.6,0.291
45538,45538,651.5999999999998,0.291
45539,45539,651.5100000000001,0.291
45540,45540,651.5100000000001,0.291
45541,45541,651.51,0.291
45542,45542,651.4363636363638,0.291
45543,45543,651.4200000000004,0.291
45544,45544,651.4200000000002,0.291
45545,45545,651.4200000000002,0.291
45546,45546,651.42,0.291
45547,45547,651.42,0.291
45548,45548,651.3381818181819,0.291
45549,45549,651.33,0.291
45550,45550,651.2399999999999,0.291
45551,45551,651.1418181818183,0.291
45552,45552,651.1418181818183,0.291
45553,45553,651.1418181818183,0.291
45554,45554,651.0600000000002,0.291
45555,45555,651.0436363636362,0.291
45556,45556,650.97,0.291
45557,45557,650.9699999999998,0.291
45558,45558,650.8800000000001,0.291
45559,45559,650.8472727272729,0.291
45560,45560,650.7900000000002,0.291
45561,45561,650.7900000000002,0.291
45562,45562,650.7,0.291
45563,45563,650.6509090909093,0.291
45564,45564,650.6100000000001,0.291
45565,45565,650.5527272727272,0.291
45566,45566,650.5527272727272,0.291
45567,45567,650.52,0.291
45568,45568,650.52,0.291
45569,45569,650.4685714285715,0.291
45570,45570,650.4545454545455,0.29
45571,45571,650.34,0.29
45572,45572,650.2581818181818,0.29
45573,45573,650.1600000000002,0.29
45574,45574,650.1600000000002,0.29
45575,45575,650.16,0.29
45576,45576,650.0700000000003,0.29
45577,45577,650.0700000000003,0.29
45578,45578,650.07,0.29
45579,45579,649.9440000000002,0.29
45580,45580,649.89,0.29
45581,45581,649.89,0.29
45582,45582,649.8654545454547,0.29
45583,45583,649.836,0.29
45584,45584,649.71,0.29
45585,45585,649.71,0.29
45586,45586,649.669090909091,0.29
45587,45587,649.62,0.29
45588,45588,649.62,0.29
45589,45589,649.6199999999999,0.29
45590,45590,649.4727272727275,0.29
45591,45591,649.4400000000003,0.29
45592,45592,649.4400000000003,0.29
45593,45593,649.4400000000003,0.29
45594,45594,649.4040000000001,0.29
45595,45595,649.35,0.29
45596,45596,649.35,0.29
45597,45597,649.32,0.29
45598,45598,649.2763636363637,0.29
45599,45599,649.26,0.29
45600,45600,649.2,0.29
45601,45601,649.178181818182,0.29
45602,45602,649.1781818181819,0.29
45603,45603,649.1781818181819,0.29
45604,45604,649.1781818181818,0.29
45605,45605,649.1781818181818,0.29
45606,45606,649.1781818181815,0.29
45607,45607,649.1700000000002,0.29
45608,45608,649.17,0.29
45609,45609,649.17,0.29
45610,45610,649.08,0.29
45611,45611,649.08,0.29
45612,45612,648.9900000000001,0.29
45613,45613,648.99,0.29
45614,45614,648.9818181818182,0.29
45615,45615,648.9818181818182,0.29
45616,45616,648.972,0.29
45617,45617,648.8100000000002,0.29
45618,45618,648.7200000000001,0.29
45619,45619,648.7200000000001,0.29
45620,45620,648.72,0.29
45621,45621,648.72,0.29
45622,45622,648.7199999999998,0.29
45623,45623,648.5400000000002,0.29
45624,45624,648.5400000000002,0.29
45625,45625,648.5400000000002,0.29
45626,45626,648.5400000000002,0.29
45627,45627,648.4153846153847,0.29
45628,45628,648.3600000000001,0.29
45629,45629,648.36,0.29
45630,45630,648.1800000000002,0.29
45631,45631,648.1800000000002,0.29
45632,45632,648.18,0.29
45633,45633,648.09,0.29
45634,45634,648.0000000000001,0.289
45635,45635,648.0000000000001,0.289
45636,45636,648.0000000000001,0.289
45637,45637,648.0,0.289
45638,45638,648.0,0.289
45639,45639,648.0,0.289
45640,45640,648.0,0.289
45641,45641,648.0,0.289
45642,45642,648.0,0.289
45643,45643,648.0,0.289
45644,45644,648.0,0.289
45645,45645,648.0,0.289
45646,45646,647.91,0.289
45647,45647,647.9018181818183,0.289
45648,45648,647.9018181818183,0.289
45649,45649,647.8200000000003,0.289
45650,45650,647.7300000000001,0.289
45651,45651,647.7300000000001,0.289
45652,45652,647.73,0.289
45653,45653,647.7299999999998,0.289
45654,45654,647.6072727272727,0.289
45655,45655,647.5680000000001,0.289
45656,45656,647.5500000000002,0.289
45657,45657,647.5500000000002,0.289
45658,45658,647.5500000000002,0.289
45659,45659,647.46,0.289
45660,45660,647.46,0.289
45661,45661,647.46,0.289
45662,45662,647.4109090909095,0.289
45663,45663,647.37,0.289
45664,45664,647.2800000000002,0.289
45665,45665,647.2800000000002,0.289
45666,45666,647.19,0.289
45667,45667,647.19,0.289
45668,45668,647.19,0.289
45669,45669,647.19,0.289
45670,45670,647.1,0.289
45671,45671,647.1,0.289
45672,45672,647.0999999999998,0.289
45673,45673,647.0100000000001,0.289
45674,45674,647.0100000000001,0.289
45675,45675,646.9200000000002,0.289
45676,45676,646.9200000000002,0.289
45677,45677,646.8300000000003,0.289
45678,45678,646.83,0.289
45679,45679,646.83,0.289
45680,45680,646.8218181818182,0.289
45681,45681,646.8120000000001,0.289
45682,45682,646.74,0.289
45683,45683,646.7236363636364,0.289
45684,45684,646.7040000000001,0.289
45685,45685,646.6500000000002,0.289
45686,45686,646.65,0.289
45687,45687,646.65,0.289
45688,45688,646.65,0.289
45689,45689,646.5600000000002,0.289
45690,45690,646.488,0.289
45691,45691,646.4700000000001,0.289
45692,45692,646.47,0.289
45693,45693,646.4290909090911,0.289
45694,45694,646.3800000000001,0.289
45695,45695,646.3800000000001,0.289
45696,45696,646.38,0.289
45697,45697,646.2900000000002,0.289
45698,45698,646.2327272727273,0.288
45699,45699,646.2000000000003,0.288
45700,45700,646.1999999999998,0.288
45701,45701,646.1345454545453,0.288
45702,45702,646.1100000000002,0.288
45703,45703,646.0200000000002,0.288
45704,45704,645.9300000000002,0.288
45705,45705,645.6600000000002,0.288
45706,45706,645.5700000000003,0.288
45707,45707,645.4800000000001,0.288
45708,45708,645.4800000000001,0.288
45709,45709,645.39,0.288
45710,45710,645.3000000000002,0.288
45711,45711,645.2999999999997,0.288
45712,45712,645.21,0.288
45713,45713,645.2099999999998,0.288
45714,45714,645.0300000000002,0.288
45715,45715,644.94,0.288
45716,45716,644.85,0.288
45717,45717,644.7600000000001,0.288
45718,45718,644.7600000000001,0.288
45719,45719,644.7600000000001,0.288
45720,45720,644.67,0.288
45721,45721,644.6399999999999,0.288
45722,45722,644.58,0.288
45723,45723,644.5799999999998,0.288
45724,45724,644.5799999999998,0.288
45725,45725,644.4899999999999,0.288
45726,45726,644.4899999999999,0.288
45727,45727,644.4899999999999,0.288
45728,45728,644.4000000000002,0.288
45729,45729,644.4000000000002,0.288
45730,45730,644.4000000000002,0.288
45731,45731,644.4000000000002,0.288
45732,45732,644.4,0.288
45733,45733,644.3672727272726,0.288
45734,45734,644.3100000000002,0.288
45735,45735,644.3100000000002,0.288
45736,45736,644.269090909091,0.288
45737,45737,644.2200000000001,0.288
45738,45738,644.2200000000001,0.288
45739,45739,644.2199999999998,0.288
45740,45740,644.1300000000002,0.288
45741,45741,644.1300000000001,0.288
45742,45742,644.13,0.288
45743,45743,644.13,0.288
