,index,LoadHourlyAvg,ZoneName,SignalMonth,ZoneAreaSqFt
42003,42003,783.432,CAV-01-3A-18,5,250.0
42004,42004,783.3927272727273,CAV-02-3A-01,1,268.0
42005,42005,783.36,CAV-02-3A-04,3,268.0
42006,42006,783.36,CAV-02-3A-25,3,334.0
42007,42007,783.2700000000001,CAV-01-3A-15,4,255.0
42008,42008,783.27,CAV-01-3A-12,11,252.0
42009,42009,783.27,CAV-02-3A-01,11,268.0
42010,42010,783.1800000000002,CAV-01-3A-23,6,334.0
42011,42011,783.09,CAV-01-3A-24,8,268.0
42012,42012,783.09,CAV-01-3A-22,11,263.0
42013,42013,783.09,CAV-01-3A-20,8,250.0
42014,42014,783.0000000000001,CAV-01-3A-09,10,256.0
42015,42015,783.0000000000001,CAV-01-3A-24,5,268.0
42016,42016,783.0000000000001,CAV-01-3A-15,9,255.0
42017,42017,783.0,CAV-01-3A-24,1,268.0
42018,42018,783.0,CAV-01-3A-24,1,268.0
42019,42019,782.82,CAV-02-3A-01,6,268.0
42020,42020,782.73,CAV-01-3A-16,12,255.0
42021,42021,782.7299999999999,CAV-02-5A-05,8,348.0
42022,42022,782.6399999999999,CAV-02-5A-05,4,348.0
42023,42023,782.5500000000003,CAV-02-5A-01,3,268.0
42024,42024,782.5500000000002,CAV-02-5A-04,8,268.0
42025,42025,782.5500000000001,CAV-01-3A-11,4,269.0
42026,42026,782.4600000000002,CAV-01-3A-12,7,252.0
42027,42027,782.46,CAV-01-3A-12,5,252.0
42028,42028,782.4000000000001,CAV-01-3A-11,4,269.0
42029,42029,782.37,CAV-01-3A-12,6,252.0
42030,42030,782.1900000000002,CAV-02-3A-04,1,268.0
42031,42031,782.1900000000002,CAV-01-3A-17,1,264.0
42032,42032,782.1,CAV-01-3A-12,12,252.0
42033,42033,781.9200000000002,CAV-01-3A-15,5,255.0
42034,42034,781.9200000000002,CAV-01-3A-12,5,252.0
42035,42035,781.92,CAV-01-3A-14,11,264.0
42036,42036,781.83,CAV-02-3A-01,10,268.0
42037,42037,781.8299999999999,CAV-01-3A-10,9,256.0
42038,42038,781.8218181818182,CAV-01-3A-24,9,268.0
42039,42039,781.7400000000004,CAV-01-3A-12,1,252.0
42040,42040,781.7400000000001,CAV-01-3A-12,5,252.0
42041,42041,781.7400000000001,CAV-01-3A-18,7,250.0
42042,42042,781.7236363636365,CAV-01-3A-09,7,256.0
42043,42043,781.65,CAV-02-3A-01,5,268.0
42044,42044,781.6254545454547,CAV-01-3A-23,4,334.0
42045,42045,781.5600000000001,CAV-01-3A-17,6,264.0
42046,42046,781.4700000000001,CAV-02-3A-01,6,268.0
42047,42047,781.3800000000001,CAV-01-3A-23,12,334.0
42048,42048,781.38,CAV-01-3A-11,5,269.0
42049,42049,781.2900000000001,CAV-01-3A-24,12,268.0
42050,42050,781.2327272727274,CAV-02-5A-01,3,268.0
42051,42051,781.2000000000002,CAV-02-3A-01,5,268.0
42052,42052,781.2000000000002,CAV-02-3A-01,3,268.0
42053,42053,781.2000000000002,CAV-02-3A-01,12,268.0
42054,42054,781.2000000000002,CAV-01-3A-11,12,269.0
42055,42055,781.2000000000002,CAV-01-3A-07,3,269.0
42056,42056,781.1100000000001,CAV-01-3A-23,9,334.0
42057,42057,781.11,CAV-01-3A-09,5,256.0
42058,42058,781.0200000000001,CAV-01-3A-16,3,255.0
42059,42059,781.0200000000001,CAV-02-3A-05,10,348.0
42060,42060,781.0200000000001,CAV-01-3A-16,6,255.0
42061,42061,781.02,CAV-01-3A-16,7,255.0
42062,42062,780.93,CAV-02-3A-01,9,268.0
42063,42063,780.8400000000001,CAV-02-3A-25,7,334.0
42064,42064,780.84,CAV-02-3A-01,7,268.0
42065,42065,780.7500000000001,CAV-02-3A-01,3,268.0
42066,42066,780.7418181818182,CAV-02-5A-01,2,268.0
42067,42067,780.6600000000002,CAV-01-3A-22,9,263.0
42068,42068,780.6600000000002,CAV-02-3A-01,11,268.0
42069,42069,780.66,CAV-02-5A-05,6,348.0
42070,42070,780.5454545454547,CAV-02-3A-05,11,348.0
42071,42071,780.4800000000001,CAV-01-3A-17,10,264.0
42072,42072,780.4080000000001,CAV-02-3A-01,7,268.0
42073,42073,780.39,CAV-02-3A-02,6,268.0
42074,42074,780.3000000000002,CAV-01-3A-12,11,252.0
42075,42075,780.21,CAV-02-5A-01,6,268.0
42076,42076,780.12,CAV-02-3A-01,7,268.0
42077,42077,780.0545454545456,CAV-02-3A-04,10,268.0
42078,42078,780.0300000000001,CAV-01-3A-23,5,334.0
42079,42079,779.9563636363637,CAV-01-3A-07,2,269.0
42080,42080,779.9400000000002,CAV-01-3A-12,7,252.0
42081,42081,779.94,CAV-01-3A-12,6,252.0
42082,42082,779.9399999999999,CAV-02-5A-05,11,348.0
42083,42083,779.8581818181818,CAV-01-3A-23,2,334.0
42084,42084,779.8500000000003,CAV-01-3A-12,8,252.0
42085,42085,779.85,CAV-01-3A-15,2,255.0
42086,42086,779.8499999999999,CAV-01-3A-07,11,269.0
42087,42087,779.8499999999999,CAV-02-3A-03,3,268.0
42088,42088,779.7600000000001,CAV-01-3A-07,1,269.0
42089,42089,779.76,CAV-01-3A-21,2,263.0
42090,42090,779.76,CAV-01-3A-20,11,250.0
42091,42091,779.6618181818186,CAV-02-5A-04,7,268.0
42092,42092,779.6250000000001,CAV-02-3A-01,10,268.0
42093,42093,779.58,CAV-02-3A-03,9,268.0
42094,42094,779.58,CAV-02-3A-01,4,268.0
42095,42095,779.5799999999999,CAV-01-3A-15,9,255.0
42096,42096,779.5636363636364,CAV-02-3A-01,7,268.0
42097,42097,779.4000000000002,CAV-01-3A-09,3,256.0
42098,42098,779.3100000000001,CAV-01-3A-24,1,268.0
42099,42099,779.3100000000001,CAV-01-3A-22,6,263.0
42100,42100,779.2800000000001,CAV-02-5A-05,12,348.0
42101,42101,779.2200000000001,CAV-02-3A-04,1,268.0
42102,42102,779.2199999999999,CAV-01-3A-09,5,256.0
42103,42103,779.2199999999999,CAV-01-3A-11,12,269.0
42104,42104,779.2199999999999,CAV-02-3A-01,1,268.0
42105,42105,779.0400000000001,CAV-02-3A-04,1,268.0
42106,42106,779.0400000000001,CAV-01-3A-12,11,252.0
42107,42107,779.04,CAV-01-3A-23,8,334.0
42108,42108,778.9499999999999,CAV-01-3A-20,11,250.0
42109,42109,778.9200000000001,CAV-02-5A-04,10,268.0
42110,42110,778.8763636363637,CAV-01-3A-14,1,264.0
42111,42111,778.8763636363636,CAV-02-3A-01,9,268.0
42112,42112,778.8600000000001,CAV-02-3A-05,10,348.0
42113,42113,778.86,CAV-01-3A-11,3,269.0
42114,42114,778.86,CAV-01-3A-16,8,255.0
42115,42115,778.86,CAV-01-3A-09,8,256.0
42116,42116,778.7781818181819,CAV-02-5A-05,11,348.0
42117,42117,778.7781818181819,CAV-01-3A-24,3,268.0
42118,42118,778.7781818181819,CAV-01-3A-23,4,334.0
42119,42119,778.7700000000001,CAV-02-3A-01,3,268.0
42120,42120,778.77,CAV-02-3A-04,9,268.0
42121,42121,778.77,CAV-02-3A-01,11,268.0
42122,42122,778.6800000000002,CAV-01-3A-09,5,256.0
42123,42123,778.6800000000002,CAV-01-3A-21,6,263.0
42124,42124,778.68,CAV-02-3A-02,3,268.0
42125,42125,778.68,CAV-01-3A-14,3,264.0
42126,42126,778.5900000000001,CAV-01-3A-23,5,334.0
42127,42127,778.5000000000001,CAV-02-3A-01,3,268.0
42128,42128,778.5,CAV-02-3A-04,10,268.0
42129,42129,778.41,CAV-02-3A-05,9,348.0
42130,42130,778.3200000000003,CAV-02-5A-05,11,348.0
42131,42131,778.3200000000002,CAV-01-3A-16,6,255.0
42132,42132,778.3200000000002,CAV-01-3A-09,5,256.0
42133,42133,778.32,CAV-01-3A-21,3,263.0
42134,42134,778.32,CAV-02-5A-05,11,348.0
42135,42135,778.32,CAV-02-3A-03,12,268.0
42136,42136,778.1890909090909,CAV-01-3A-10,7,256.0
42137,42137,778.14,CAV-02-3A-05,6,348.0
42138,42138,777.96,CAV-01-3A-11,6,269.0
42139,42139,777.87,CAV-01-3A-23,4,334.0
42140,42140,777.7800000000002,CAV-01-3A-09,11,256.0
42141,42141,777.6981818181819,CAV-01-3A-11,1,269.0
42142,42142,777.69,CAV-01-3A-07,7,269.0
42143,42143,777.6000000000003,CAV-02-3A-01,6,268.0
42144,42144,777.6000000000003,CAV-02-3A-03,9,268.0
42145,42145,777.6000000000001,CAV-02-3A-01,8,268.0
42146,42146,777.6000000000001,CAV-02-3A-01,6,268.0
42147,42147,777.6,CAV-02-5A-02,8,268.0
42148,42148,777.6,CAV-02-5A-01,5,268.0
42149,42149,777.6,CAV-02-5A-02,10,268.0
42150,42150,777.6,CAV-02-5A-01,2,268.0
42151,42151,777.6,CAV-02-5A-02,1,268.0
42152,42152,777.6,CAV-02-5A-04,6,268.0
42153,42153,777.6,CAV-02-5A-05,6,348.0
42154,42154,777.5999999999999,CAV-02-5A-05,12,348.0
42155,42155,777.5100000000001,CAV-01-3A-14,3,264.0
42156,42156,777.5100000000001,CAV-01-3A-24,4,268.0
42157,42157,777.5099999999999,CAV-01-3A-15,11,255.0
42158,42158,777.5018181818181,CAV-01-3A-16,9,255.0
42159,42159,777.4200000000002,CAV-01-3A-15,5,255.0
42160,42160,777.3299999999999,CAV-01-3A-14,10,264.0
42161,42161,777.2400000000002,CAV-02-3A-04,4,268.0
42162,42162,777.2400000000001,CAV-01-3A-16,12,255.0
42163,42163,777.1500000000002,CAV-01-3A-21,11,263.0
42164,42164,777.1500000000001,CAV-02-3A-01,4,268.0
42165,42165,777.1500000000001,CAV-02-5A-01,8,268.0
42166,42166,777.15,CAV-02-3A-04,1,268.0
42167,42167,777.15,CAV-01-3A-10,9,256.0
42168,42168,777.1090909090909,CAV-02-3A-01,8,268.0
42169,42169,777.06,CAV-01-3A-18,7,250.0
42170,42170,776.952,CAV-02-5A-05,8,348.0
42171,42171,776.9127272727274,CAV-01-3A-07,7,269.0
42172,42172,776.88,CAV-01-3A-17,4,264.0
42173,42173,776.88,CAV-01-3A-20,8,250.0
42174,42174,776.8145454545454,CAV-02-3A-01,6,268.0
42175,42175,776.7900000000001,CAV-01-3A-11,10,269.0
42176,42176,776.7900000000001,CAV-01-3A-18,3,250.0
42177,42177,776.7000000000002,CAV-02-3A-03,9,268.0
42178,42178,776.6999999999999,CAV-02-3A-25,3,334.0
42179,42179,776.6181818181819,CAV-02-5A-05,11,348.0
42180,42180,776.6100000000002,CAV-02-5A-05,7,348.0
42181,42181,776.6100000000001,CAV-01-3A-14,2,264.0
42182,42182,776.61,CAV-02-3A-02,7,268.0
42183,42183,776.61,CAV-02-3A-03,7,268.0
42184,42184,776.6099999999998,CAV-02-3A-02,5,268.0
42185,42185,776.5200000000008,CAV-02-3A-31,10,92.0
42186,42186,776.5199999999999,CAV-01-3A-14,12,264.0
42187,42187,776.4218181818181,CAV-01-3A-11,10,269.0
42188,42188,776.3400000000001,CAV-01-3A-14,3,264.0
42189,42189,776.34,CAV-01-3A-12,10,252.0
42190,42190,776.34,CAV-02-3A-01,8,268.0
42191,42191,776.3040000000001,CAV-02-3A-03,12,268.0
42192,42192,776.25,CAV-02-3A-25,7,334.0
42193,42193,776.16,CAV-01-3A-24,7,268.0
42194,42194,776.088,CAV-02-5A-02,1,268.0
42195,42195,776.0700000000002,CAV-01-3A-11,10,269.0
42196,42196,776.07,CAV-02-3A-04,6,268.0
42197,42197,776.029090909091,CAV-01-3A-22,7,263.0
42198,42198,776.029090909091,CAV-01-3A-16,7,255.0
42199,42199,776.0290909090909,CAV-02-5A-02,3,268.0
42200,42200,775.89,CAV-01-3A-17,11,264.0
42201,42201,775.8899999999999,CAV-02-5A-05,6,348.0
42202,42202,775.8327272727274,CAV-02-3A-01,5,268.0
42203,42203,775.8327272727273,CAV-02-3A-01,5,268.0
42204,42204,775.8000000000001,CAV-02-3A-01,2,268.0
42205,42205,775.6560000000002,CAV-01-3A-12,7,252.0
42206,42206,775.62,CAV-01-3A-15,9,255.0
42207,42207,775.62,CAV-02-5A-02,9,268.0
42208,42208,775.538181818182,CAV-02-3A-01,7,268.0
42209,42209,775.538181818182,CAV-02-5A-01,8,268.0
42210,42210,775.538181818182,CAV-02-5A-01,4,268.0
42211,42211,775.5300000000001,CAV-02-3A-03,9,268.0
42212,42212,775.5299999999999,CAV-02-3A-01,6,268.0
42213,42213,775.3319999999998,CAV-02-5A-03,4,268.0
42214,42214,775.2600000000001,CAV-01-3A-23,6,334.0
42215,42215,775.2600000000001,CAV-01-3A-12,11,252.0
42216,42216,775.2600000000001,CAV-01-3A-11,4,269.0
42217,42217,775.2436363636366,CAV-01-3A-12,11,252.0
42218,42218,775.2239999999999,CAV-02-5A-05,10,348.0
42219,42219,775.1700000000001,CAV-02-5A-05,2,348.0
42220,42220,775.0800000000003,CAV-02-5A-01,1,268.0
42221,42221,775.0800000000003,CAV-02-5A-05,12,348.0
42222,42222,775.0799999999999,CAV-01-3A-22,6,263.0
42223,42223,774.9900000000002,CAV-01-3A-07,9,269.0
42224,42224,774.9900000000001,CAV-01-3A-20,9,250.0
42225,42225,774.9,CAV-02-3A-25,6,334.0
42226,42226,774.8509090909091,CAV-01-3A-23,3,334.0
42227,42227,774.7200000000003,CAV-02-3A-25,8,334.0
42228,42228,774.72,CAV-02-5A-05,2,348.0
42229,42229,774.7199999999999,CAV-01-3A-09,5,256.0
42230,42230,774.6300000000001,CAV-01-3A-10,2,256.0
42231,42231,774.6299999999998,CAV-02-3A-04,3,268.0
42232,42232,774.5563636363637,CAV-02-5A-04,11,268.0
42233,42233,774.5563636363636,CAV-01-3A-15,10,255.0
42234,42234,774.54,CAV-01-3A-09,6,256.0
42235,42235,774.4581818181819,CAV-02-5A-05,8,348.0
42236,42236,774.4500000000002,CAV-01-3A-24,2,268.0
42237,42237,774.3600000000001,CAV-01-3A-17,9,264.0
42238,42238,774.3599999999998,CAV-01-3A-18,7,250.0
42239,42239,774.27,CAV-01-3A-23,10,334.0
42240,42240,774.1800000000002,CAV-01-3A-23,6,334.0
42241,42241,774.1800000000002,CAV-01-3A-18,5,250.0
42242,42242,774.18,CAV-02-3A-25,6,334.0
42243,42243,774.18,CAV-01-3A-16,10,255.0
42244,42244,774.1636363636363,CAV-01-3A-15,3,255.0
42245,42245,774.0900000000001,CAV-02-3A-01,7,268.0
42246,42246,774.0900000000001,CAV-02-3A-04,1,268.0
42247,42247,774.0654545454546,CAV-02-5A-05,8,348.0
42248,42248,774.0000000000001,CAV-02-3A-01,7,268.0
42249,42249,774.0000000000001,CAV-01-3A-16,12,255.0
42250,42250,774.0000000000001,CAV-02-3A-01,11,268.0
42251,42251,774.0,CAV-01-3A-15,9,255.0
42252,42252,774.0,CAV-02-5A-05,6,348.0
42253,42253,773.9672727272729,CAV-02-5A-03,2,268.0
42254,42254,773.9100000000002,CAV-02-5A-05,12,348.0
42255,42255,773.9100000000002,CAV-01-3A-17,8,264.0
42256,42256,773.8200000000002,CAV-02-5A-03,8,268.0
42257,42257,773.82,CAV-01-3A-24,5,268.0
42258,42258,773.7300000000001,CAV-01-3A-10,5,256.0
42259,42259,773.73,CAV-02-5A-04,6,268.0
42260,42260,773.7299999999999,CAV-01-3A-12,11,252.0
42261,42261,773.6400000000002,CAV-01-3A-18,11,250.0
42262,42262,773.64,CAV-01-3A-23,8,334.0
42263,42263,773.64,CAV-01-3A-09,7,256.0
42264,42264,773.64,CAV-02-3A-01,11,268.0
42265,42265,773.52,CAV-02-3A-01,6,268.0
42266,42266,773.46,CAV-01-3A-23,9,334.0
42267,42267,773.46,CAV-01-3A-15,8,255.0
42268,42268,773.2800000000002,CAV-01-3A-15,10,255.0
42269,42269,773.2799999999999,CAV-01-3A-20,4,250.0
42270,42270,773.2799999999999,CAV-02-3A-05,8,348.0
42271,42271,773.1900000000002,CAV-02-3A-01,10,268.0
42272,42272,773.19,CAV-02-5A-05,12,348.0
42273,42273,773.19,CAV-02-3A-01,10,268.0
42274,42274,773.19,CAV-01-3A-23,8,334.0
42275,42275,773.1,CAV-01-3A-09,6,256.0
42276,42276,773.1,CAV-01-3A-16,6,255.0
42277,42277,773.1,CAV-02-3A-04,10,268.0
42278,42278,773.1,CAV-01-3A-09,6,256.0
42279,42279,773.0999999999999,CAV-02-3A-04,8,268.0
42280,42280,773.0099999999999,CAV-01-3A-15,4,255.0
42281,42281,772.9200000000002,CAV-01-3A-11,7,269.0
42282,42282,772.9200000000002,CAV-02-3A-01,10,268.0
42283,42283,772.9200000000001,CAV-01-3A-12,10,252.0
42284,42284,772.8872727272727,CAV-01-3A-15,12,255.0
42285,42285,772.8299999999999,CAV-02-3A-05,6,348.0
42286,42286,772.7400000000001,CAV-01-3A-15,6,255.0
42287,42287,772.7400000000001,CAV-01-3A-23,5,334.0
42288,42288,772.6909090909091,CAV-02-3A-01,6,268.0
42289,42289,772.5600000000001,CAV-02-3A-02,2,268.0
42290,42290,772.4945454545458,CAV-02-3A-02,8,268.0
42291,42291,772.3963636363637,CAV-01-3A-07,3,269.0
42292,42292,772.3963636363635,CAV-01-3A-21,8,263.0
42293,42293,772.2981818181822,CAV-01-3A-16,5,255.0
42294,42294,772.2981818181819,CAV-01-3A-15,6,255.0
42295,42295,772.2900000000003,CAV-01-3A-16,2,255.0
42296,42296,772.29,CAV-01-3A-24,8,268.0
42297,42297,772.2000000000002,CAV-02-3A-05,5,348.0
42298,42298,772.2,CAV-01-3A-17,10,264.0
42299,42299,772.11,CAV-01-3A-15,3,255.0
42300,42300,772.0200000000001,CAV-02-5A-03,6,268.0
42301,42301,772.02,CAV-02-3A-31,4,92.0
42302,42302,771.93,CAV-01-3A-07,9,269.0
42303,42303,771.9054545454546,CAV-02-5A-01,3,268.0
42304,42304,771.8400000000001,CAV-01-3A-16,4,255.0
42305,42305,771.8400000000001,CAV-02-5A-02,7,268.0
42306,42306,771.75,CAV-01-3A-20,7,250.0
42307,42307,771.75,CAV-01-3A-23,8,334.0
42308,42308,771.75,CAV-02-5A-04,10,268.0
42309,42309,771.48,CAV-01-3A-12,10,252.0
42310,42310,771.3900000000002,CAV-01-3A-23,4,334.0
42311,42311,771.39,CAV-02-3A-04,4,268.0
42312,42312,771.39,CAV-02-5A-05,4,348.0
42313,42313,771.3000000000001,CAV-01-3A-18,4,250.0
42314,42314,771.3000000000001,CAV-02-3A-01,5,268.0
42315,42315,771.2100000000002,CAV-02-5A-05,6,348.0
42316,42316,771.12,CAV-01-3A-07,11,269.0
42317,42317,771.12,CAV-01-3A-12,12,252.0
42318,42318,771.12,CAV-01-3A-23,2,334.0
42319,42319,771.12,CAV-01-3A-14,3,264.0
42320,42320,771.12,CAV-02-5A-05,12,348.0
42321,42321,771.0300000000001,CAV-01-3A-16,4,255.0
42322,42322,771.0300000000001,CAV-02-3A-31,8,92.0
42323,42323,770.9400000000002,CAV-02-3A-03,3,268.0
42324,42324,770.94,CAV-01-3A-09,4,256.0
42325,42325,770.9399999999999,CAV-01-3A-23,7,334.0
42326,42326,770.8500000000004,CAV-02-3A-25,9,334.0
42327,42327,770.8500000000003,CAV-01-3A-15,1,255.0
42328,42328,770.85,CAV-01-3A-21,10,263.0
42329,42329,770.85,CAV-02-3A-31,11,92.0
42330,42330,770.58,CAV-02-3A-01,9,268.0
42331,42331,770.58,CAV-02-3A-04,8,268.0
42332,42332,770.5309090909091,CAV-02-3A-01,10,268.0
42333,42333,770.4900000000001,CAV-01-3A-12,12,252.0
42334,42334,770.4900000000001,CAV-02-5A-04,4,268.0
42335,42335,770.4900000000001,CAV-01-3A-23,4,334.0
42336,42336,770.4327272727274,CAV-02-5A-05,7,348.0
42337,42337,770.4000000000001,CAV-02-3A-01,7,268.0
42338,42338,770.4000000000001,CAV-02-5A-05,12,348.0
42339,42339,770.4000000000001,CAV-01-3A-22,7,263.0
42340,42340,770.4000000000001,CAV-02-3A-01,6,268.0
42341,42341,770.4000000000001,CAV-02-5A-03,2,268.0
42342,42342,770.4000000000001,CAV-02-5A-05,2,348.0
42343,42343,770.4000000000001,CAV-02-3A-01,8,268.0
42344,42344,770.4000000000001,CAV-02-5A-05,2,348.0
42345,42345,770.4000000000001,CAV-02-3A-03,6,268.0
42346,42346,770.4,CAV-01-3A-17,9,264.0
42347,42347,770.4,CAV-02-3A-01,6,268.0
42348,42348,770.4,CAV-02-5A-01,10,268.0
42349,42349,770.3100000000001,CAV-01-3A-21,11,263.0
42350,42350,770.2200000000001,CAV-02-3A-01,8,268.0
42351,42351,770.2199999999999,CAV-01-3A-18,1,250.0
42352,42352,770.2199999999999,CAV-02-5A-02,11,268.0
42353,42353,770.1300000000001,CAV-01-3A-07,4,269.0
42354,42354,770.13,CAV-02-3A-01,4,268.0
42355,42355,770.13,CAV-01-3A-17,4,264.0
42356,42356,770.13,CAV-01-3A-16,4,255.0
42357,42357,770.1299999999998,CAV-02-3A-02,3,268.0
42358,42358,770.0400000000001,CAV-02-5A-01,8,268.0
42359,42359,770.0400000000001,CAV-02-5A-01,9,268.0
42360,42360,770.04,CAV-02-3A-01,1,268.0
42361,42361,769.9500000000002,CAV-01-3A-14,6,264.0
42362,42362,769.9418181818182,CAV-02-5A-05,5,348.0
42363,42363,769.8600000000001,CAV-01-3A-12,8,252.0
42364,42364,769.8436363636364,CAV-01-3A-16,8,255.0
42365,42365,769.8436363636364,CAV-01-3A-16,2,255.0
42366,42366,769.7700000000001,CAV-01-3A-24,4,268.0
42367,42367,769.7700000000001,CAV-02-3A-03,6,268.0
42368,42368,769.7454545454547,CAV-02-5A-01,7,268.0
42369,42369,769.7454545454547,CAV-01-3A-12,11,252.0
42370,42370,769.7454545454547,CAV-02-3A-01,11,268.0
42371,42371,769.68,CAV-01-3A-11,10,269.0
42372,42372,769.68,CAV-01-3A-17,7,264.0
42373,42373,769.68,CAV-01-3A-23,6,334.0
42374,42374,769.6472727272728,CAV-02-3A-01,10,268.0
42375,42375,769.6472727272726,CAV-01-3A-20,11,250.0
42376,42376,769.5000000000003,CAV-01-3A-15,7,255.0
42377,42377,769.5000000000001,CAV-01-3A-14,7,264.0
42378,42378,769.5,CAV-02-3A-01,10,268.0
42379,42379,769.5,CAV-01-3A-07,8,269.0
42380,42380,769.5,CAV-01-3A-07,10,269.0
42381,42381,769.5,CAV-01-3A-09,5,256.0
42382,42382,769.5,CAV-01-3A-15,9,255.0
42383,42383,769.4509090909091,CAV-02-5A-02,7,268.0
42384,42384,769.4100000000002,CAV-02-5A-01,1,268.0
42385,42385,769.392,CAV-01-3A-21,3,263.0
42386,42386,769.32,CAV-01-3A-09,5,256.0
42387,42387,769.32,CAV-02-3A-03,8,268.0
42388,42388,769.3199999999998,CAV-01-3A-20,6,250.0
42389,42389,769.3199999999997,CAV-02-3A-02,5,268.0
42390,42390,769.2545454545456,CAV-02-5A-05,7,348.0
42391,42391,769.2300000000001,CAV-02-3A-01,6,268.0
42392,42392,769.23,CAV-01-3A-17,8,264.0
42393,42393,769.23,CAV-01-3A-24,8,268.0
42394,42394,769.2299999999999,CAV-01-3A-10,9,256.0
42395,42395,769.2299999999996,CAV-02-3A-03,10,268.0
42396,42396,769.14,CAV-02-5A-01,6,268.0
42397,42397,769.14,CAV-01-3A-12,6,252.0
42398,42398,769.14,CAV-02-5A-05,5,348.0
42399,42399,769.0500000000001,CAV-02-3A-05,8,348.0
42400,42400,769.0499999999998,CAV-01-3A-14,4,264.0
42401,42401,768.96,CAV-02-5A-05,9,348.0
42402,42402,768.96,CAV-02-5A-05,12,348.0
42403,42403,768.8400000000003,CAV-01-3A-16,3,255.0
42404,42404,768.7800000000002,CAV-02-5A-05,9,348.0
42405,42405,768.7800000000001,CAV-02-3A-01,11,268.0
42406,42406,768.69,CAV-02-3A-01,10,268.0
42407,42407,768.5099999999999,CAV-02-3A-04,6,268.0
42408,42408,768.4200000000002,CAV-01-3A-21,6,263.0
42409,42409,768.4200000000002,CAV-01-3A-10,12,256.0
42410,42410,768.4200000000001,CAV-01-3A-12,9,252.0
42411,42411,768.4200000000001,CAV-01-3A-17,12,264.0
42412,42412,768.3300000000003,CAV-01-3A-20,4,250.0
42413,42413,768.33,CAV-02-3A-01,5,268.0
42414,42414,768.3299999999999,CAV-02-3A-04,1,268.0
42415,42415,768.2400000000001,CAV-02-3A-01,11,268.0
42416,42416,768.2400000000001,CAV-01-3A-11,12,269.0
42417,42417,768.0600000000001,CAV-02-5A-04,2,268.0
42418,42418,768.0599999999998,CAV-02-5A-03,8,268.0
42419,42419,767.9781818181818,CAV-02-5A-01,3,268.0
42420,42420,767.9700000000001,CAV-01-3A-11,3,269.0
42421,42421,767.9699999999999,CAV-02-3A-04,10,268.0
42422,42422,767.8800000000001,CAV-01-3A-17,7,264.0
42423,42423,767.8800000000001,CAV-02-3A-01,7,268.0
42424,42424,767.88,CAV-02-5A-02,6,268.0
42425,42425,767.88,CAV-02-5A-01,7,268.0
42426,42426,767.8799999999998,CAV-02-3A-03,6,268.0
42427,42427,767.79,CAV-02-3A-01,11,268.0
42428,42428,767.79,CAV-02-3A-03,3,268.0
42429,42429,767.79,CAV-02-5A-05,12,348.0
42430,42430,767.79,CAV-01-3A-23,3,334.0
42431,42431,767.7818181818184,CAV-01-3A-11,3,269.0
42432,42432,767.7818181818183,CAV-02-5A-02,1,268.0
42433,42433,767.6999999999999,CAV-02-5A-05,12,348.0
42434,42434,767.6999999999999,CAV-01-3A-11,1,269.0
42435,42435,767.5854545454546,CAV-02-5A-03,8,268.0
42436,42436,767.5854545454546,CAV-02-5A-04,10,268.0
42437,42437,767.4872727272727,CAV-01-3A-16,10,255.0
42438,42438,767.3400000000001,CAV-01-3A-18,1,250.0
42439,42439,767.3400000000001,CAV-02-5A-05,11,348.0
42440,42440,767.16,CAV-01-3A-17,1,264.0
42441,42441,767.1599999999999,CAV-01-3A-16,6,255.0
42442,42442,767.0700000000002,CAV-02-5A-05,3,348.0
42443,42443,767.0700000000002,CAV-01-3A-12,10,252.0
42444,42444,766.9800000000001,CAV-02-5A-03,7,268.0
42445,42445,766.98,CAV-01-3A-11,4,269.0
42446,42446,766.8981818181819,CAV-01-3A-24,6,268.0
42447,42447,766.89,CAV-01-3A-18,6,250.0
42448,42448,766.89,CAV-01-3A-09,3,256.0
42449,42449,766.89,CAV-01-3A-21,8,263.0
42450,42450,766.8899999999999,CAV-02-3A-01,1,268.0
42451,42451,766.8000000000002,CAV-02-3A-01,7,268.0
42452,42452,766.8000000000002,CAV-02-3A-01,7,268.0
42453,42453,766.8000000000001,CAV-02-5A-05,12,348.0
42454,42454,766.71,CAV-01-3A-16,11,255.0
42455,42455,766.6036363636365,CAV-01-3A-17,1,264.0
42456,42456,766.4400000000002,CAV-01-3A-21,4,263.0
42457,42457,766.44,CAV-01-3A-21,1,263.0
42458,42458,766.44,CAV-01-3A-20,9,250.0
42459,42459,766.4072727272728,CAV-01-3A-17,1,264.0
42460,42460,766.2600000000001,CAV-02-5A-05,9,348.0
